Year,Country,Region,Sex,Age Group,Applications
2022,Syria,Middle East,Male,18 to 24,1
2022,Tajikistan,Asia Central,Male,25 to 39,1
2022,Tanzania,Africa Sub-Saharan,Male,18 to 24,2
2022,Tanzania,Africa Sub-Saharan,Male,40 and over,2
2022,Tunisia,Africa North,Male,18 to 24,7
2022,Tunisia,Africa North,Male,25 to 39,9
2022,Turkey,Europe Other,Female,17 and under,10
2022,Turkey,Europe Other,Female,25 to 39,6
2022,Turkey,Europe Other,Female,40 and over,1
2022,Turkey,Europe Other,Male,17 and under,9
2022,Turkey,Europe Other,Female,18 to 24,8
2022,Turkey,Europe Other,Female,25 to 39,4
2022,Turkey,Europe Other,Female,40 and over,1
2022,Turkey,Europe Other,Male,17 and under,6
2022,Turkey,Europe Other,Male,18 to 24,136
2022,Turkey,Europe Other,Male,25 to 39,150
2022,Turkey,Europe Other,Male,40 and over,37
2022,Turkey,Europe Other,Female,17 and under,1
2022,Turkey,Europe Other,Male,17 and under,18
2022,Turkey,Europe Other,Male,18 to 24,1
2022,Vietnam,Asia South East,Female,25 to 39,2
2022,Vietnam,Asia South East,Female,17 and under,1
2022,Vietnam,Asia South East,Female,18 to 24,10
2022,Vietnam,Asia South East,Female,25 to 39,11
2022,Vietnam,Asia South East,Female,40 and over,1
2022,Vietnam,Asia South East,Male,18 to 24,7
2022,Vietnam,Asia South East,Male,25 to 39,20
2022,Vietnam,Asia South East,Male,40 and over,5
2022,Vietnam,Asia South East,Female,17 and under,2
2022,Vietnam,Asia South East,Male,17 and under,2
2022,Yemen,Middle East,Female,17 and under,2
2022,Yemen,Middle East,Male,17 and under,2
2022,Yemen,Middle East,Female,18 to 24,1
2022,Yemen,Middle East,Female,25 to 39,1
2022,Yemen,Middle East,Female,40 and over,1
2022,Yemen,Middle East,Male,18 to 24,2
2022,Yemen,Middle East,Male,25 to 39,11
2022,Yemen,Middle East,Male,40 and over,3
2022,Yemen,Middle East,Male,17 and under,3
2022,Afghanistan,Asia Central,Female,17 and under,1
2022,Afghanistan,Asia Central,Female,18 to 24,1
2022,Afghanistan,Asia Central,Female,25 to 39,3
2022,Afghanistan,Asia Central,Male,17 and under,39
2022,Afghanistan,Asia Central,Male,18 to 24,250
2022,Afghanistan,Asia Central,Male,25 to 39,97
2022,Afghanistan,Asia Central,Male,40 and over,9
2022,Afghanistan,Asia Central,Unknown,17 and under,2
2022,Afghanistan,Asia Central,Unknown,18 to 24,2
2022,Albania,Europe Other,Female,17 and under,9
2022,Albania,Europe Other,Female,18 to 24,2
2022,Albania,Europe Other,Female,25 to 39,6
2022,Albania,Europe Other,Male,17 and under,11
2022,Albania,Europe Other,Male,18 to 24,53
2022,Albania,Europe Other,Male,25 to 39,42
2022,Albania,Europe Other,Male,40 and over,9
2022,Albania,Europe Other,Unknown,25 to 39,1
2022,Albania,Europe Other,Unknown,40 and over,1
2022,Algeria,Africa North,Male,18 to 24,1
2022,Algeria,Africa North,Male,25 to 39,3
2022,Burundi,Africa Sub-Saharan,Male,18 to 24,1
2022,Chad,Africa Sub-Saharan,Male,18 to 24,1
2022,Chad,Africa Sub-Saharan,Male,25 to 39,1
2022,Egypt,Africa North,Male,17 and under,5
2022,Egypt,Africa North,Male,18 to 24,16
2022,Egypt,Africa North,Male,25 to 39,12
2022,Egypt,Africa North,Male,40 and over,1
2022,Eritrea,Africa Sub-Saharan,Female,17 and under,1
2022,Eritrea,Africa Sub-Saharan,Female,18 to 24,2
2022,Eritrea,Africa Sub-Saharan,Female,25 to 39,2
2022,Eritrea,Africa Sub-Saharan,Male,17 and under,3
2022,Eritrea,Africa Sub-Saharan,Male,18 to 24,18
2022,Eritrea,Africa Sub-Saharan,Male,25 to 39,9
2022,Ethiopia,Africa Sub-Saharan,Female,18 to 24,1
2022,Ethiopia,Africa Sub-Saharan,Male,18 to 24,2
2022,Ethiopia,Africa Sub-Saharan,Male,25 to 39,2
2022,Gambia,Africa Sub-Saharan,Male,18 to 24,1
2022,Georgia,Europe Other,Male,18 to 24,2
2022,Georgia,Europe Other,Male,25 to 39,2
2022,Georgia,Europe Other,Male,40 and over,3
2022,Georgia,Europe Other,Unknown,25 to 39,1
2022,Ghana,Africa Sub-Saharan,Male,25 to 39,1
2022,India,Asia South,Female,25 to 39,1
2022,India,Asia South,Male,18 to 24,15
2022,India,Asia South,Male,25 to 39,21
2022,India,Asia South,Male,40 and over,2
2022,Iran,Middle East,Female,17 and under,2
2022,Iran,Middle East,Female,18 to 24,4
2022,Iran,Middle East,Female,25 to 39,3
2022,Iran,Middle East,Female,40 and over,2
2022,Iran,Middle East,Male,17 and under,24
2022,Iran,Middle East,Male,18 to 24,65
2022,Iran,Middle East,Male,25 to 39,92
2022,Iran,Middle East,Male,40 and over,18
2022,Iraq,Middle East,Female,17 and under,5
2022,Iraq,Middle East,Female,25 to 39,16
2022,Iraq,Middle East,Female,40 and over,2
2022,Iraq,Middle East,Male,17 and under,12
2022,Iraq,Middle East,Male,18 to 24,31
2022,Iraq,Middle East,Male,25 to 39,35
2022,Iraq,Middle East,Male,40 and over,3
2022,Iraq,Middle East,Unknown,17 and under,1
2022,Israel,Middle East,Male,25 to 39,1
2022,Jordan,Middle East,Male,18 to 24,1
2022,Kuwait,Middle East,Male,17 and under,1
2022,Kuwait,Middle East,Male,18 to 24,1
2022,Kuwait,Middle East,Male,25 to 39,6
2022,Libya,Africa North,Male,18 to 24,2
2022,Libya,Africa North,Male,25 to 39,2
2022,Mali,Africa Sub-Saharan,Male,25 to 39,1
2022,Morocco,Africa North,Male,18 to 24,3
2022,Morocco,Africa North,Male,25 to 39,3
2022,Nigeria,Africa Sub-Saharan,Male,40 and over,1
2022,Occupied Palestinian Territories,Middle East,Female,25 to 39,1
2022,Pakistan,Asia South,Male,18 to 24,2
2022,Pakistan,Asia South,Male,25 to 39,2
2022,Pakistan,Asia South,Male,40 and over,2
2022,Sierra Leone,Africa Sub-Saharan,Male,18 to 24,1
2022,Somalia,Africa Sub-Saharan,Male,17 and under,1
2022,Somalia,Africa Sub-Saharan,Male,25 to 39,1
2022,Somalia,Africa Sub-Saharan,Male,40 and over,1
2022,South Sudan,Africa Sub-Saharan,Male,17 and under,2
2022,South Sudan,Africa Sub-Saharan,Male,18 to 24,1
2022,South Sudan,Africa Sub-Saharan,Male,25 to 39,1
2022,Sri Lanka,Asia South,Male,18 to 24,1
2022,Sri Lanka,Asia South,Male,40 and over,1
2022,Stateless,Other,Male,18 to 24,2
2022,Stateless,Other,Male,25 to 39,2
2022,Sudan,Africa North,Female,40 and over,1
2022,Sudan,Africa North,Male,17 and under,4
2022,Sudan,Africa North,Male,18 to 24,26
2022,Sudan,Africa North,Male,25 to 39,34
2022,Sudan,Africa North,Male,40 and over,2
2022,Syria,Middle East,Female,17 and under,3
2022,Syria,Middle East,Female,18 to 24,1
2022,Syria,Middle East,Female,25 to 39,2
2022,Syria,Middle East,Male,17 and under,5
2022,Syria,Middle East,Male,18 to 24,46
2022,Syria,Middle East,Male,25 to 39,38
2022,Syria,Middle East,Male,40 and over,2
2022,Syria,Middle East,Unknown,18 to 24,1
2022,Tanzania,Africa Sub-Saharan,Male,25 to 39,1
2022,Tunisia,Africa North,Male,25 to 39,1
2022,Turkey,Europe Other,Male,17 and under,1
2022,Turkey,Europe Other,Male,18 to 24,12
2022,Turkey,Europe Other,Male,25 to 39,7
2022,Turkey,Europe Other,Male,40 and over,2
2022,Vietnam,Asia South East,Male,17 and under,1
2022,Vietnam,Asia South East,Male,18 to 24,3
2022,Vietnam,Asia South East,Male,25 to 39,5
2022,Yemen,Middle East,Male,18 to 24,2
2022,Yemen,Middle East,Male,25 to 39,5
2022,Yemen,Middle East,Male,40 and over,1
2023,Afghanistan,Asia Central,Female,17 and under,22
2023,Afghanistan,Asia Central,Female,18 to 24,2
2023,Afghanistan,Asia Central,Female,25 to 39,13
2023,Afghanistan,Asia Central,Female,40 and over,2
2023,Afghanistan,Asia Central,Male,17 and under,31
2023,Afghanistan,Asia Central,Female,17 and under,1
2023,Afghanistan,Asia Central,Female,18 to 24,3
2023,Afghanistan,Asia Central,Female,25 to 39,5
2023,Afghanistan,Asia Central,Female,40 and over,5
2023,Afghanistan,Asia Central,Male,17 and under,89
2023,Afghanistan,Asia Central,Male,18 to 24,344
2023,Afghanistan,Asia Central,Male,25 to 39,225
2023,Afghanistan,Asia Central,Male,40 and over,16
2023,Afghanistan,Asia Central,Unknown,18 to 24,3
2023,Afghanistan,Asia Central,Male,17 and under,120
2023,Afghanistan,Asia Central,Male,18 to 24,3
2023,Afghanistan,Asia Central,Male,25 to 39,2
2023,Afghanistan,Asia Central,Unknown,17 and under,1
2023,Albania,Europe Other,Female,18 to 24,1
2023,Albania,Europe Other,Male,18 to 24,11
2023,Albania,Europe Other,Male,25 to 39,13
2023,Albania,Europe Other,Male,40 and over,1
2023,Albania,Europe Other,Male,17 and under,1
2023,Burkina,Africa Sub-Saharan,Male,18 to 24,1
2023,Burkina,Africa Sub-Saharan,Male,25 to 39,1
2023,Chad,Africa Sub-Saharan,Male,17 and under,1
2023,Chad,Africa Sub-Saharan,Male,18 to 24,3
2023,Chad,Africa Sub-Saharan,Male,25 to 39,4
2023,Chad,Africa Sub-Saharan,Male,17 and under,2
2023,Egypt,Africa North,Male,17 and under,1
2023,Egypt,Africa North,Female,40 and over,1
2023,Egypt,Africa North,Male,17 and under,9
2023,Egypt,Africa North,Male,18 to 24,48
2023,Egypt,Africa North,Male,25 to 39,81
2023,Egypt,Africa North,Male,40 and over,21
2023,Egypt,Africa North,Unknown,18 to 24,1
2023,Egypt,Africa North,Male,17 and under,11
2023,Egypt,Africa North,Male,18 to 24,1
2023,Eritrea,Africa Sub-Saharan,Female,17 and under,2
2023,Eritrea,Africa Sub-Saharan,Female,18 to 24,2
2023,Eritrea,Africa Sub-Saharan,Female,25 to 39,2
2023,Eritrea,Africa Sub-Saharan,Male,17 and under,1
2023,Eritrea,Africa Sub-Saharan,Female,17 and under,2
2023,Eritrea,Africa Sub-Saharan,Female,18 to 24,22
2023,Eritrea,Africa Sub-Saharan,Female,25 to 39,25
2023,Eritrea,Africa Sub-Saharan,Female,40 and over,2
2023,Eritrea,Africa Sub-Saharan,Male,17 and under,3
2023,Eritrea,Africa Sub-Saharan,Male,18 to 24,61
2023,Eritrea,Africa Sub-Saharan,Male,25 to 39,75
2023,Eritrea,Africa Sub-Saharan,Male,40 and over,9
2023,Eritrea,Africa Sub-Saharan,Unknown,18 to 24,2
2023,Eritrea,Africa Sub-Saharan,Unknown,25 to 39,1
2023,Eritrea,Africa Sub-Saharan,Female,17 and under,7
2023,Eritrea,Africa Sub-Saharan,Female,18 to 24,1
2023,Eritrea,Africa Sub-Saharan,Male,17 and under,11
2023,Eritrea,Africa Sub-Saharan,Male,18 to 24,1
2023,Eritrea,Africa Sub-Saharan,Male,25 to 39,1
2023,Ethiopia,Africa Sub-Saharan,Female,17 and under,1
2023,Ethiopia,Africa Sub-Saharan,Female,25 to 39,1
2023,Ethiopia,Africa Sub-Saharan,Male,17 and under,1
2023,Ethiopia,Africa Sub-Saharan,Male,18 to 24,1
2023,Ethiopia,Africa Sub-Saharan,Male,25 to 39,4
2023,Ethiopia,Africa Sub-Saharan,Male,40 and over,1
2023,Ethiopia,Africa Sub-Saharan,Female,17 and under,1
2023,Gambia,Africa Sub-Saharan,Male,18 to 24,2
2023,Gambia,Africa Sub-Saharan,Male,25 to 39,2
2023,Georgia,Europe Other,Female,25 to 39,2
2023,Georgia,Europe Other,Female,25 to 39,2
2023,Georgia,Europe Other,Female,40 and over,1
2023,Georgia,Europe Other,Male,18 to 24,2
2023,Georgia,Europe Other,Male,25 to 39,20
2023,Georgia,Europe Other,Male,40 and over,10
2023,Ghana,Africa Sub-Saharan,Male,25 to 39,2
2023,Guinea,Africa Sub-Saharan,Male,18 to 24,3
2023,Guinea,Africa Sub-Saharan,Male,25 to 39,2
2023,India,Asia South,Female,17 and under,1
2023,India,Asia South,Female,25 to 39,1
2023,India,Asia South,Female,40 and over,1
2023,India,Asia South,Male,17 and under,4
2023,India,Asia South,Female,17 and under,1
2023,India,Asia South,Female,25 to 39,5
2023,India,Asia South,Female,40 and over,2
2023,India,Asia South,Male,17 and under,3
2023,India,Asia South,Male,18 to 24,265
2023,India,Asia South,Male,25 to 39,306
2023,India,Asia South,Male,40 and over,69
2023,India,Asia South,Unknown,18 to 24,3
2023,India,Asia South,Unknown,25 to 39,1
2023,India,Asia South,Male,18 to 24,1
2023,Iran,Middle East,Female,17 and under,26
2023,Iran,Middle East,Female,18 to 24,4
2023,Iran,Middle East,Female,25 to 39,29
2023,Iran,Middle East,Female,40 and over,6
2023,Iran,Middle East,Male,17 and under,30
2023,Iran,Middle East,Unknown,17 and under,1
2023,Iran,Middle East,Female,17 and under,1
2023,Iran,Middle East,Female,18 to 24,7
2023,Iran,Middle East,Female,25 to 39,21
2023,Iran,Middle East,Female,40 and over,14
2023,Iran,Middle East,Male,17 and under,10
2023,Iran,Middle East,Male,18 to 24,75
2023,Iran,Middle East,Male,25 to 39,210
2023,Iran,Middle East,Male,40 and over,65
2023,Iran,Middle East,Unknown,25 to 39,6
2023,Iran,Middle East,Female,17 and under,1
2023,Iran,Middle East,Male,17 and under,23
2023,Iraq,Middle East,Female,17 and under,26
2023,Iraq,Middle East,Female,18 to 24,6
2023,Iraq,Middle East,Female,25 to 39,27
2023,Iraq,Middle East,Female,40 and over,8
2023,Iraq,Middle East,Male,17 and under,36
2023,Iraq,Middle East,Male,25 to 39,2
2023,Iraq,Middle East,Female,17 and under,3
2023,Iraq,Middle East,Female,18 to 24,4
2023,Iraq,Middle East,Female,25 to 39,28
2023,Iraq,Middle East,Female,40 and over,4
2023,Iraq,Middle East,Male,17 and under,2
2023,Iraq,Middle East,Male,18 to 24,80
2023,Iraq,Middle East,Male,25 to 39,81
2023,Iraq,Middle East,Male,40 and over,27
2023,Iraq,Middle East,Male,17 and under,4
2023,Ivory Coast,Africa Sub-Saharan,Male,17 and under,1
2023,Kuwait,Middle East,Female,18 to 24,1
2023,Kuwait,Middle East,Female,25 to 39,1
2023,Kuwait,Middle East,Female,40 and over,1
2023,Kuwait,Middle East,Male,17 and under,7
2023,Kuwait,Middle East,Male,18 to 24,6
2023,Kuwait,Middle East,Male,25 to 39,13
2023,Kuwait,Middle East,Male,40 and over,7
2023,Kuwait,Middle East,Male,17 and under,1
2023,Lebanon,Middle East,Male,25 to 39,2
2023,Libya,Africa North,Female,18 to 24,1
2023,Libya,Africa North,Female,25 to 39,1
2023,Libya,Africa North,Male,18 to 24,6
2023,Libya,Africa North,Male,25 to 39,16
2023,Libya,Africa North,Male,40 and over,3
2023,Libya,Africa North,Male,17 and under,1
2023,Mali,Africa Sub-Saharan,Male,25 to 39,1
2023,Moldova,Europe Other,Female,18 to 24,1
2023,Morocco,Africa North,Male,17 and under,1
2023,Morocco,Africa North,Male,18 to 24,1
2023,Morocco,Africa North,Male,25 to 39,1
2023,Morocco,Africa North,Male,17 and under,2
2023,Nigeria,Africa Sub-Saharan,Female,25 to 39,1
2023,Nigeria,Africa Sub-Saharan,Male,17 and under,2
2023,Nigeria,Africa Sub-Saharan,Male,25 to 39,2
2023,Occupied Palestinian Territories,Middle East,Male,25 to 39,3
2023,Occupied Palestinian Territories,Middle East,Male,40 and over,1
2023,Pakistan,Asia South,Male,18 to 24,3
2023,Pakistan,Asia South,Male,25 to 39,13
2023,Pakistan,Asia South,Male,40 and over,2
2023,Sierra Leone,Africa Sub-Saharan,Male,18 to 24,2
2023,Sierra Leone,Africa Sub-Saharan,Male,25 to 39,1
2023,Somalia,Africa Sub-Saharan,Male,18 to 24,4
2023,South Sudan,Africa Sub-Saharan,Male,17 and under,2
2023,South Sudan,Africa Sub-Saharan,Male,18 to 24,9
2023,South Sudan,Africa Sub-Saharan,Male,25 to 39,3
2023,South Sudan,Africa Sub-Saharan,Male,17 and under,1
2023,Sri Lanka,Asia South,Female,25 to 39,1
2023,Sri Lanka,Asia South,Male,18 to 24,5
2023,Sri Lanka,Asia South,Male,25 to 39,14
2023,Sri Lanka,Asia South,Male,40 and over,6
2023,Sri Lanka,Asia South,Unknown,25 to 39,1
2023,Stateless,Other,Male,17 and under,2
2023,Stateless,Other,Male,18 to 24,2
2023,Stateless,Other,Male,25 to 39,2
2023,Stateless,Other,Male,40 and over,1
2023,Stateless,Other,Male,17 and under,2
2023,Sudan,Africa North,Male,17 and under,1
2023,Sudan,Africa North,Female,18 to 24,2
2023,Sudan,Africa North,Female,25 to 39,1
2023,Sudan,Africa North,Male,17 and under,9
2023,Sudan,Africa North,Male,18 to 24,48
2023,Sudan,Africa North,Male,25 to 39,47
2023,Sudan,Africa North,Male,40 and over,7
2023,Sudan,Africa North,Male,17 and under,19
2023,Sudan,Africa North,Male,18 to 24,5
2023,Syria,Middle East,Female,17 and under,5
2023,Syria,Middle East,Female,18 to 24,3
2023,Syria,Middle East,Female,25 to 39,4
2023,Syria,Middle East,Female,40 and over,1
2023,Syria,Middle East,Male,17 and under,13
2023,Syria,Middle East,Unknown,17 and under,3
2023,Syria,Middle East,Female,18 to 24,2
2023,Syria,Middle East,Female,25 to 39,7
2023,Syria,Middle East,Female,40 and over,2
2023,Syria,Middle East,Male,17 and under,7
2023,Syria,Middle East,Male,18 to 24,102
2023,Syria,Middle East,Male,25 to 39,77
2023,Syria,Middle East,Male,40 and over,26
2023,Syria,Middle East,Unknown,18 to 24,2
2023,Syria,Middle East,Unknown,25 to 39,1
2023,Syria,Middle East,Female,17 and under,1
2023,Syria,Middle East,Male,17 and under,24
2023,Tanzania,Africa Sub-Saharan,Unknown,25 to 39,1
2023,Togo,Africa Sub-Saharan,Male,25 to 39,1
2023,Tunisia,Africa North,Male,18 to 24,2
2023,Tunisia,Africa North,Male,25 to 39,6
2023,Tunisia,Africa North,Male,40 and over,1
2023,Turkey,Europe Other,Female,17 and under,3
2023,Turkey,Europe Other,Female,25 to 39,2
2023,Turkey,Europe Other,Female,40 and over,1
2023,Turkey,Europe Other,Male,17 and under,2
2023,Turkey,Europe Other,Female,18 to 24,2
2023,Turkey,Europe Other,Female,25 to 39,5
2023,Turkey,Europe Other,Male,17 and under,2
2023,Turkey,Europe Other,Male,18 to 24,37
2023,Turkey,Europe Other,Male,25 to 39,53
2023,Turkey,Europe Other,Male,40 and over,13
2023,Turkey,Europe Other,Unknown,18 to 24,1
2023,Turkey,Europe Other,Unknown,25 to 39,1
2023,Turkey,Europe Other,Male,17 and under,4
2023,Uzbekistan,Asia Central,Male,25 to 39,1
2023,Vietnam,Asia South East,Female,25 to 39,3
2023,Vietnam,Asia South East,Female,40 and over,1
2023,Vietnam,Asia South East,Male,18 to 24,1
2023,Vietnam,Asia South East,Female,17 and under,1
2023,Vietnam,Asia South East,Female,18 to 24,4
2023,Vietnam,Asia South East,Female,25 to 39,5
2023,Vietnam,Asia South East,Female,40 and over,2
2023,Vietnam,Asia South East,Male,17 and under,3
2023,Vietnam,Asia South East,Male,18 to 24,13
2023,Vietnam,Asia South East,Male,25 to 39,28
2023,Vietnam,Asia South East,Male,40 and over,3
2023,Vietnam,Asia South East,Unknown,25 to 39,1
2023,Vietnam,Asia South East,Male,17 and under,3
2023,Yemen,Middle East,Male,18 to 24,2
2023,Yemen,Middle East,Male,25 to 39,2
2023,Yemen,Middle East,Male,17 and under,1
2023,Afghanistan,Asia Central,Male,17 and under,4
2023,Afghanistan,Asia Central,Male,18 to 24,4
2023,Afghanistan,Asia Central,Male,25 to 39,3
2023,Albania,Europe Other,Male,25 to 39,1
2023,Egypt,Africa North,Male,17 and under,2
2023,Egypt,Africa North,Male,18 to 24,1
2023,Egypt,Africa North,Male,25 to 39,1
2023,Eritrea,Africa Sub-Saharan,Female,18 to 24,1
2023,Eritrea,Africa Sub-Saharan,Male,18 to 24,1
2023,India,Asia South,Male,18 to 24,2
2023,India,Asia South,Male,25 to 39,5
2023,Iran,Middle East,Male,18 to 24,2
2023,Iran,Middle East,Male,25 to 39,1
2023,Iraq,Middle East,Female,17 and under,2
2023,Iraq,Middle East,Female,18 to 24,1
2023,Iraq,Middle East,Female,25 to 39,1
2023,Iraq,Middle East,Male,17 and under,2
2023,Iraq,Middle East,Male,25 to 39,4
2023,Israel,Middle East,Male,18 to 24,1
2023,Nigeria,Africa Sub-Saharan,Male,25 to 39,1
2023,South Sudan,Africa Sub-Saharan,Male,25 to 39,1
2023,Sudan,Africa North,Male,17 and under,3
2023,Sudan,Africa North,Male,18 to 24,1
2023,Sudan,Africa North,Male,25 to 39,2
2023,Syria,Middle East,Male,18 to 24,3
2023,Turkey,Europe Other,Male,18 to 24,1
2023,Vietnam,Asia South East,Male,18 to 24,1
2023,Afghanistan,Asia Central,Female,17 and under,11
2023,Afghanistan,Asia Central,Female,18 to 24,5
2023,Afghanistan,Asia Central,Female,25 to 39,11
2023,Afghanistan,Asia Central,Female,40 and over,2
2023,Afghanistan,Asia Central,Male,17 and under,25
2023,Afghanistan,Asia Central,Female,18 to 24,2
2023,Afghanistan,Asia Central,Female,25 to 39,4
2023,Afghanistan,Asia Central,Female,40 and over,5
2023,Afghanistan,Asia Central,Male,17 and under,44
2023,Afghanistan,Asia Central,Male,18 to 24,237
2023,Afghanistan,Asia Central,Male,25 to 39,154
2023,Afghanistan,Asia Central,Male,40 and over,16
2023,Afghanistan,Asia Central,Unknown,17 and under,2
2023,Afghanistan,Asia Central,Unknown,18 to 24,3
2023,Afghanistan,Asia Central,Female,17 and under,1
2023,Afghanistan,Asia Central,Male,17 and under,42
2023,Afghanistan,Asia Central,Male,25 to 39,3
2023,Albania,Europe Other,Female,17 and under,6
2023,Albania,Europe Other,Female,25 to 39,1
2023,Albania,Europe Other,Female,40 and over,1
2023,Albania,Europe Other,Male,17 and under,2
2023,Albania,Europe Other,Female,18 to 24,3
2023,Albania,Europe Other,Female,25 to 39,6
2023,Albania,Europe Other,Female,40 and over,3
2023,Albania,Europe Other,Male,18 to 24,36
2023,Albania,Europe Other,Male,25 to 39,42
2023,Albania,Europe Other,Male,40 and over,9
2023,Albania,Europe Other,Male,17 and under,4
2023,Algeria,Africa North,Male,18 to 24,1
2023,Algeria,Africa North,Male,25 to 39,1
2023,Azerbaijan,Europe Other,Male,18 to 24,2
2023,Azerbaijan,Europe Other,Male,40 and over,5
2023,Bangladesh,Asia South,Male,25 to 39,1
2023,Chad,Africa Sub-Saharan,Male,18 to 24,1
2023,Chad,Africa Sub-Saharan,Male,25 to 39,1
2023,China,Asia East,Female,25 to 39,1
2023,China,Asia East,Male,25 to 39,1
2023,Egypt,Africa North,Male,17 and under,10
2023,Egypt,Africa North,Male,18 to 24,77
2023,Egypt,Africa North,Male,25 to 39,82
2023,Egypt,Africa North,Male,40 and over,14
2023,Egypt,Africa North,Unknown,18 to 24,3
2023,Egypt,Africa North,Unknown,25 to 39,1
2023,Egypt,Africa North,Unknown,40 and over,1
2023,Egypt,Africa North,Male,17 and under,8
2023,Eritrea,Africa Sub-Saharan,Female,17 and under,5
2023,Eritrea,Africa Sub-Saharan,Female,18 to 24,2
2023,Eritrea,Africa Sub-Saharan,Female,25 to 39,2
2023,Eritrea,Africa Sub-Saharan,Male,17 and under,2
2023,Eritrea,Africa Sub-Saharan,Female,17 and under,6
2023,Eritrea,Africa Sub-Saharan,Female,18 to 24,28
2023,Eritrea,Africa Sub-Saharan,Female,25 to 39,40
2023,Eritrea,Africa Sub-Saharan,Female,40 and over,3
2023,Eritrea,Africa Sub-Saharan,Male,17 and under,14
2023,Eritrea,Africa Sub-Saharan,Male,18 to 24,108
2023,Eritrea,Africa Sub-Saharan,Male,25 to 39,131
2023,Eritrea,Africa Sub-Saharan,Male,40 and over,10
2023,Eritrea,Africa Sub-Saharan,Unknown,17 and under,1
2023,Eritrea,Africa Sub-Saharan,Unknown,25 to 39,3
2023,Eritrea,Africa Sub-Saharan,Female,17 and under,7
2023,Eritrea,Africa Sub-Saharan,Male,17 and under,13
2023,Ethiopia,Africa Sub-Saharan,Female,17 and under,5
2023,Ethiopia,Africa Sub-Saharan,Female,25 to 39,4
2023,Ethiopia,Africa Sub-Saharan,Male,17 and under,3
2023,Ethiopia,Africa Sub-Saharan,Female,17 and under,2
2023,Ethiopia,Africa Sub-Saharan,Female,18 to 24,2
2023,Ethiopia,Africa Sub-Saharan,Female,25 to 39,1
2023,Ethiopia,Africa Sub-Saharan,Male,18 to 24,5
2023,Ethiopia,Africa Sub-Saharan,Male,25 to 39,11
2023,Ethiopia,Africa Sub-Saharan,Unknown,18 to 24,2
2023,Ethiopia,Africa Sub-Saharan,Male,17 and under,1
2023,Gambia,Africa Sub-Saharan,Male,18 to 24,2
2023,Gambia,Africa Sub-Saharan,Male,25 to 39,1
2023,Georgia,Europe Other,Female,17 and under,1
2023,Georgia,Europe Other,Female,18 to 24,1
2023,Georgia,Europe Other,Female,25 to 39,2
2023,Georgia,Europe Other,Female,40 and over,3
2023,Georgia,Europe Other,Male,17 and under,2
2023,Georgia,Europe Other,Female,25 to 39,4
2023,Georgia,Europe Other,Female,40 and over,2
2023,Georgia,Europe Other,Male,18 to 24,4
2023,Georgia,Europe Other,Male,25 to 39,51
2023,Georgia,Europe Other,Male,40 and over,17
2023,Georgia,Europe Other,Unknown,25 to 39,1
2023,Guinea,Africa Sub-Saharan,Female,18 to 24,2
2023,Guinea,Africa Sub-Saharan,Male,17 and under,1
2023,Guinea,Africa Sub-Saharan,Male,25 to 39,7
2023,India,Asia South,Female,17 and under,1
2023,India,Asia South,Female,25 to 39,1
2023,India,Asia South,Female,25 to 39,3
2023,India,Asia South,Female,40 and over,1
2023,India,Asia South,Male,18 to 24,57
2023,India,Asia South,Male,25 to 39,97
2023,India,Asia South,Male,40 and over,34
2023,Iran,Middle East,Female,17 and under,17
2023,Iran,Middle East,Female,18 to 24,5
2023,Iran,Middle East,Female,25 to 39,20
2023,Iran,Middle East,Female,40 and over,6
2023,Iran,Middle East,Male,17 and under,19
2023,Iran,Middle East,Female,18 to 24,3
2023,Iran,Middle East,Female,25 to 39,26
2023,Iran,Middle East,Female,40 and over,6
2023,Iran,Middle East,Male,17 and under,8
2023,Iran,Middle East,Male,18 to 24,76
2023,Iran,Middle East,Male,25 to 39,144
2023,Iran,Middle East,Male,40 and over,41
2023,Iran,Middle East,Unknown,25 to 39,1
2023,Iran,Middle East,Male,17 and under,12
2023,Iran,Middle East,Male,18 to 24,1
2023,Iraq,Middle East,Female,17 and under,30
2023,Iraq,Middle East,Female,18 to 24,11
2023,Iraq,Middle East,Female,25 to 39,21
2023,Iraq,Middle East,Female,40 and over,4
2023,Iraq,Middle East,Male,17 and under,48
2023,Iraq,Middle East,Male,25 to 39,2
2023,Iraq,Middle East,Female,18 to 24,3
2023,Iraq,Middle East,Female,25 to 39,11
2023,Iraq,Middle East,Female,40 and over,5
2023,Iraq,Middle East,Male,17 and under,7
2023,Iraq,Middle East,Male,18 to 24,56
2023,Iraq,Middle East,Male,25 to 39,87
2023,Iraq,Middle East,Male,40 and over,18
2023,Iraq,Middle East,Male,17 and under,3
2023,Ivory Coast,Africa Sub-Saharan,Male,18 to 24,2
2023,Jordan,Middle East,Unknown,40 and over,1
2023,Kosovo,Europe Other,Male,40 and over,2
2023,Kuwait,Middle East,Male,17 and under,1
2023,Kuwait,Middle East,Unknown,17 and under,1
2023,Kuwait,Middle East,Male,18 to 24,6
2023,Kuwait,Middle East,Male,25 to 39,14
2023,Kuwait,Middle East,Male,40 and over,2
2023,Kuwait,Middle East,Unknown,25 to 39,1
2023,Kuwait,Middle East,Male,17 and under,1
2023,Lebanon,Middle East,Male,17 and under,1
2023,Lebanon,Middle East,Male,18 to 24,1
2023,Lebanon,Middle East,Male,25 to 39,1
